dvd_created_at,dvd_ph,dvd_do,dvd_tds,dvd_temp,dvd_ammonia
"2023-07-18 21:54:10.000000",8.18,9.573,258.0,33.39,0.13431
"2023-07-18 21:37:55.000000",8.22,9.561,259.28,33.39,0.14539
"2023-07-18 21:37:55.000000",8.22,9.561,259.28,33.39,0.14539
"2023-07-18 21:21:39.000000",8.18,9.58,259.28,33.48,0.13501
"2023-07-18 21:21:39.000000",8.18,9.58,259.28,33.48,0.13501
"2023-07-18 21:05:24.000000",8.18,9.589,261.85,33.58,0.13579
"2023-07-18 21:05:24.000000",8.18,9.589,261.85,33.58,0.13579
"2023-07-18 20:49:08.000000",8.22,9.585,263.14,33.67,0.14772
"2023-07-18 20:49:08.000000",8.22,9.585,263.14,33.67,0.14772
"2023-07-18 20:32:52.000000",8.18,9.604,264.43,33.76,0.13721
"2023-07-18 20:32:52.000000",8.18,9.604,264.43,33.76,0.13721
"2023-07-18 20:16:36.000000",8.22,9.601,265.73,33.86,0.14933
"2023-07-18 20:16:36.000000",8.22,9.601,265.73,33.86,0.14933
"2023-07-18 20:00:20.000000",8.18,9.62,267.04,33.95,0.13872
"2023-07-18 20:00:20.000000",8.18,9.62,267.04,33.95,0.13872
"2023-07-18 19:44:04.000000",8.22,9.601,265.73,33.86,0.14933
"2023-07-18 19:44:04.000000",8.22,9.601,265.73,33.86,0.14933
"2023-07-18 19:27:50.000000",8.27,9.601,267.04,34.04,0.1662
"2023-07-18 19:27:50.000000",8.27,9.601,267.04,34.04,0.1662
"2023-07-18 19:11:33.000000",8.27,9.61,268.34,34.14,0.16713
"2023-07-18 19:11:33.000000",8.27,9.61,268.34,34.14,0.16713
"2023-07-18 18:55:17.000000",8.22,9.632,269.66,34.23,0.15248
"2023-07-18 18:55:17.000000",8.22,9.632,269.66,34.23,0.15248
"2023-07-18 18:39:01.000000",8.27,9.642,274.95,34.52,0.17067
"2023-07-18 18:39:01.000000",8.27,9.642,274.95,34.52,0.17067
"2023-07-18 18:22:46.000000",8.31,9.646,277.62,34.71,0.18601
"2023-07-18 18:22:46.000000",8.31,9.646,277.62,34.71,0.18601
"2023-07-18 18:06:28.000000",8.31,9.646,278.96,34.71,0.18601
"2023-07-18 18:06:28.000000",8.31,9.646,278.96,34.71,0.18601
"2023-07-18 17:01:00.000000",7.94,9.778,281.66,34.99,0.09033
"2023-07-18 17:01:00.000000",7.94,9.778,281.66,34.99,0.09033
"2023-07-18 16:44:42.000000",8.14,9.736,284.38,35.19,0.13754
"2023-07-18 16:44:42.000000",8.14,9.736,284.38,35.19,0.13754
"2023-07-18 16:28:21.000000",8.02,9.763,283.02,35.09,0.10729
"2023-07-18 16:28:21.000000",8.02,9.763,283.02,35.09,0.10729
"2023-07-18 16:12:03.000000",8.14,9.752,285.75,35.38,0.13904
"2023-07-18 16:12:03.000000",8.14,9.752,285.75,35.38,0.13904
"2023-07-18 15:55:44.000000",7.94,9.811,288.49,35.38,0.09247
"2023-07-18 15:55:44.000000",7.94,9.811,288.49,35.38,0.09247
"2023-07-18 15:39:26.000000",8.06,9.751,284.38,35.09,0.11643
"2023-07-18 15:39:26.000000",8.06,9.751,284.38,35.09,0.11643
"2023-07-18 15:23:07.000000",7.94,9.778,283.02,34.99,0.09033
"2023-07-18 15:23:07.000000",7.94,9.778,283.02,34.99,0.09033
"2023-07-18 15:06:50.000000",7.94,9.762,278.96,34.8,0.0893
"2023-07-18 15:06:50.000000",7.94,9.762,278.96,34.8,0.0893
"2023-07-18 14:50:30.000000",8.02,9.747,281.66,34.9,0.10609
"2023-07-18 14:50:30.000000",8.02,9.747,281.66,34.9,0.10609
"2023-07-18 14:34:12.000000",7.94,9.77,281.66,34.9,0.08984
"2023-07-18 14:34:12.000000",7.94,9.77,281.66,34.9,0.08984
"2023-07-18 14:17:55.000000",7.94,9.77,280.31,34.9,0.08984
"2023-07-18 14:17:55.000000",7.94,9.77,280.31,34.9,0.08984
"2023-07-18 14:01:34.000000",7.82,9.813,281.66,34.99,0.07005
"2023-07-18 14:01:34.000000",7.82,9.813,281.66,34.99,0.07005
"2023-07-18 13:45:15.000000",7.98,9.783,287.12,35.19,0.09937
"2023-07-18 13:28:57.000000",7.94,9.738,277.62,34.52,0.08781
"2023-07-18 13:28:57.000000",7.94,9.738,277.62,34.52,0.08781
"2023-07-18 13:12:42.000000",7.9,9.725,273.62,34.23,0.07929
"2023-07-18 13:12:42.000000",7.9,9.725,273.62,34.23,0.07929
"2023-07-18 12:56:29.000000",7.82,9.725,268.34,33.95,0.06569
"2023-07-18 12:56:29.000000",7.82,9.725,268.34,33.95,0.06569
"2023-07-18 12:40:01.000000",7.78,9.729,269.66,33.86,0.05992
"2023-07-18 12:40:01.000000",7.78,9.729,269.66,33.86,0.05992
"2023-07-18 12:23:42.000000",7.82,9.701,267.04,33.67,0.06455
"2023-07-18 12:23:42.000000",7.82,9.701,267.04,33.67,0.06455
"2023-07-18 12:07:25.000000",7.78,9.713,265.73,33.67,0.05921
"2023-07-18 12:07:25.000000",7.78,9.713,265.73,33.67,0.05921
"2023-07-18 11:51:06.000000",7.78,9.689,264.43,33.39,0.05817
"2023-07-18 11:51:06.000000",7.78,9.689,264.43,33.39,0.05817
"2023-07-18 11:02:00.000000",7.58,9.716,256.73,33.02,0.03663
"2023-07-18 10:45:43.000000",7.5,9.685,247.94,32.37,0.02938
"2023-07-18 10:13:01.000000",7.5,9.677,245.47,32.28,0.02921
"2023-07-18 09:56:43.000000",7.46,9.68,244.24,32.18,0.02653
"2023-07-18 09:40:24.000000",7.46,9.68,243.01,32.18,0.02653
"2023-07-18 09:24:06.000000",7.5,9.669,243.01,32.18,0.02902
"2023-07-18 09:07:47.000000",7.42,9.692,244.24,32.18,0.02426
"2023-07-18 08:51:30.000000",7.38,9.696,241.79,32.09,0.02204
"2023-07-18 08:35:11.000000",7.22,9.735,240.57,32.0,0.01526
"2023-07-18 08:18:53.000000",7.58,9.63,240.57,32.0,0.03428
"2023-07-18 08:02:35.000000",7.46,9.665,240.57,32.0,0.02622
"2023-07-18 07:46:18.000000",7.78,9.58,240.57,32.09,0.05357
"2023-07-18 07:30:02.000000",7.94,9.533,240.57,32.09,0.07563
"2023-07-18 07:13:45.000000",7.9,9.545,240.57,32.09,0.06944
"2023-07-18 06:57:29.000000",8.06,9.498,240.57,32.09,0.09736
"2023-07-18 06:41:14.000000",8.22,9.451,240.57,32.09,0.13487
"2023-07-18 06:24:58.000000",7.7,9.603,241.79,32.09,0.04496
"2023-07-18 06:08:42.000000",7.66,9.615,241.79,32.09,0.04117
"2023-07-18 05:52:27.000000",7.66,9.615,240.57,32.09,0.04117
"2023-07-18 05:36:12.000000",7.66,9.615,240.57,32.09,0.04117
"2023-07-18 05:19:56.000000",7.7,9.603,241.79,32.09,0.04496
"2023-07-18 05:03:41.000000",7.74,9.591,241.79,32.09,0.04909
"2023-07-18 04:47:26.000000",7.7,9.603,241.79,32.09,0.04496
"2023-07-18 04:31:11.000000",7.74,9.591,241.79,32.09,0.04909
"2023-07-18 04:14:55.000000",7.74,9.599,241.79,32.18,0.04937
"2023-07-18 03:58:40.000000",7.78,9.587,241.79,32.18,0.05388
"2023-07-18 03:42:24.000000",7.78,9.587,243.01,32.18,0.05388
"2023-07-18 03:26:09.000000",7.78,9.587,243.01,32.18,0.05388
"2023-07-18 03:09:54.000000",7.86,9.572,243.01,32.28,0.06449
"2023-07-18 02:53:39.000000",7.86,9.572,244.24,32.28,0.06449
"2023-07-18 02:37:24.000000",7.86,9.572,244.24,32.28,0.06449
"2023-07-18 02:21:08.000000",7.9,9.561,244.24,32.28,0.07027
"2023-07-18 02:04:53.000000",7.9,9.568,244.24,32.37,0.07067
"2023-07-18 01:48:38.000000",7.94,9.557,245.47,32.37,0.07696
"2023-07-18 01:32:23.000000",7.94,9.557,245.47,32.37,0.07696
"2023-07-18 01:16:07.000000",7.98,9.552,245.47,32.46,0.08423
"2023-07-18 00:59:51.000000",7.98,9.552,246.7,32.46,0.08423
"2023-07-18 00:43:36.000000",8.02,9.548,246.7,32.55,0.09212
"2023-07-18 00:27:21.000000",8.06,9.537,247.94,32.55,0.10011
"2023-07-18 00:11:08.000000",8.06,9.537,247.94,32.55,0.10011
"2023-07-17 23:54:50.000000",8.1,9.533,247.94,32.65,0.10937
"2023-07-17 23:38:36.000000",8.1,9.533,249.18,32.65,0.10937
"2023-07-17 23:22:19.000000",8.18,9.51,249.18,32.65,0.12865
"2023-07-17 23:06:03.000000",8.1,9.541,250.43,32.74,0.10996
"2023-07-17 22:49:48.000000",8.1,9.541,249.18,32.74,0.10996
"2023-07-17 22:33:34.000000",8.1,9.541,250.43,32.74,0.10996
"2023-07-17 22:17:18.000000",8.14,9.537,251.68,32.83,0.11994
"2023-07-17 22:01:01.000000",8.18,9.525,251.68,32.83,0.13001
"2023-07-17 21:44:46.000000",8.22,9.521,252.94,32.92,0.14152
"2023-07-17 21:28:30.000000",8.18,9.541,252.94,33.02,0.13146
"2023-07-17 21:12:16.000000",8.22,9.53,254.2,33.02,0.14234
"2023-07-17 20:55:59.000000",8.22,9.53,254.2,33.02,0.14234
"2023-07-17 20:39:46.000000",8.22,9.537,254.2,33.11,0.14307
"2023-07-17 19:50:47.000000",8.31,9.526,258.0,33.29,0.17212
"2023-07-17 19:34:31.000000",8.22,9.561,259.28,33.39,0.14539
"2023-07-17 19:18:15.000000",8.18,9.58,260.56,33.48,0.13501
"2023-07-17 19:02:00.000000",8.18,9.589,260.56,33.58,0.13579
"2023-07-17 13:01:30.000000",7.9,9.646,260.56,33.29,0.07483
"2023-07-17 12:45:13.000000",7.94,9.634,260.56,33.29,0.08146
"2023-07-17 12:28:54.000000",7.86,9.642,259.28,33.11,0.06793
"2023-07-17 12:12:36.000000",7.82,9.63,252.94,32.83,0.06124
"2023-07-17 11:56:17.000000",7.82,9.63,254.2,32.83,0.06124
"2023-07-17 11:39:59.000000",7.78,9.642,254.2,32.83,0.05615
"2023-07-17 11:23:42.000000",7.82,9.599,246.7,32.46,0.05982
"2023-07-17 11:07:23.000000",7.86,9.587,247.94,32.46,0.06522
"2023-07-17 10:51:05.000000",7.78,9.603,246.7,32.37,0.05454
"2023-07-17 10:34:46.000000",7.7,9.619,245.47,32.28,0.04552
"2023-07-17 10:18:29.000000",7.7,9.595,241.79,32.0,0.0447
"2023-07-17 10:02:10.000000",7.7,9.595,243.01,32.0,0.0447
"2023-07-17 09:45:52.000000",7.66,9.607,240.57,32.0,0.04093
"2023-07-17 09:29:34.000000",7.66,9.599,239.36,31.91,0.04069
"2023-07-17 09:13:17.000000",7.82,9.545,239.36,31.82,0.05744
"2023-07-17 08:56:59.000000",7.74,9.561,238.15,31.73,0.04797
"2023-07-17 08:40:41.000000",7.74,9.561,236.94,31.73,0.04797
"2023-07-17 08:24:24.000000",7.7,9.556,234.54,31.54,0.0434
"2023-07-17 08:08:08.000000",7.74,9.553,234.54,31.64,0.04769
"2023-07-17 07:51:52.000000",7.74,9.553,235.74,31.64,0.04769
"2023-07-17 07:35:36.000000",7.74,9.553,235.74,31.64,0.04769
"2023-07-17 07:19:20.000000",7.78,9.549,235.74,31.73,0.05235
"2023-07-17 07:03:04.000000",7.7,9.572,236.94,31.73,0.04393
"2023-07-17 06:46:49.000000",7.74,9.561,236.94,31.73,0.04797
"2023-07-17 06:30:34.000000",7.42,9.654,236.94,31.73,0.02355
"2023-07-17 06:14:18.000000",7.7,9.572,236.94,31.73,0.04393
"2023-07-17 05:58:03.000000",7.74,9.561,236.94,31.73,0.04797
"2023-07-17 05:41:47.000000",7.74,9.561,236.94,31.73,0.04797
"2023-07-17 05:25:32.000000",7.74,9.561,236.94,31.73,0.04797
"2023-07-17 05:09:17.000000",7.74,9.561,236.94,31.73,0.04797
"2023-07-17 04:53:02.000000",7.74,9.561,236.94,31.73,0.04797
"2023-07-17 04:36:47.000000",7.78,9.549,236.94,31.73,0.05235
"2023-07-17 04:20:32.000000",7.78,9.549,236.94,31.73,0.05235
"2023-07-17 04:04:17.000000",7.7,9.572,236.94,31.73,0.04393
"2023-07-17 03:48:02.000000",7.74,9.568,236.94,31.82,0.04825
"2023-07-17 03:31:47.000000",7.7,9.58,238.15,31.82,0.04419
"2023-07-17 03:15:32.000000",7.7,9.58,238.15,31.82,0.04419
"2023-07-17 02:59:17.000000",7.82,9.545,238.15,31.82,0.05744
"2023-07-17 02:43:01.000000",7.82,9.545,238.15,31.82,0.05744
"2023-07-17 02:26:49.000000",7.82,9.553,238.15,31.91,0.05777
"2023-07-17 02:10:32.000000",7.86,9.541,238.15,31.91,0.063
"2023-07-17 01:54:18.000000",7.82,9.553,239.36,31.91,0.05777
"2023-07-17 01:38:02.000000",7.86,9.541,239.36,31.91,0.063
"2023-07-17 01:21:46.000000",7.78,9.564,239.36,31.91,0.05296
"2023-07-17 01:05:31.000000",7.78,9.564,239.36,31.91,0.05296
"2023-07-17 00:49:16.000000",7.86,9.541,239.36,31.91,0.063
"2023-07-17 00:33:01.000000",7.86,9.541,239.36,31.91,0.063
"2023-07-17 00:16:46.000000",7.9,9.537,239.36,32.0,0.06905
"2023-07-17 00:00:31.000000",7.94,9.525,239.36,32.0,0.07521
"2023-07-16 23:44:15.000000",7.82,9.56,240.57,32.0,0.05811
"2023-07-16 23:28:00.000000",7.98,9.514,240.57,32.0,0.08187
"2023-07-16 23:11:44.000000",8.02,9.502,240.57,32.0,0.08906
"2023-07-16 22:55:29.000000",8.02,9.51,240.57,32.09,0.08956
"2023-07-16 22:39:14.000000",8.1,9.486,241.79,32.09,0.10576
"2023-07-16 22:22:58.000000",8.06,9.498,241.79,32.09,0.09736
"2023-07-16 22:06:43.000000",8.1,9.486,241.79,32.09,0.10576
"2023-07-16 21:50:28.000000",8.1,9.494,241.79,32.18,0.10633
"2023-07-16 21:34:13.000000",8.1,9.494,243.01,32.18,0.10633
"2023-07-16 21:17:58.000000",8.43,9.398,243.01,32.18,0.20279
"2023-07-16 21:01:42.000000",8.02,9.526,243.01,32.28,0.09061
"2023-07-16 20:45:27.000000",8.02,9.526,244.24,32.28,0.09061
"2023-07-16 20:29:11.000000",8.63,9.348,244.24,32.28,0.28871
"2023-07-16 20:12:56.000000",8.35,9.429,244.24,32.28,0.17561
"2023-07-16 19:56:41.000000",8.18,9.487,244.24,32.37,0.12655
"2023-07-16 19:40:26.000000",8.14,9.498,245.47,32.37,0.11672
"2023-07-16 19:24:12.000000",8.18,9.487,245.47,32.37,0.12655
"2023-07-16 19:07:55.000000",8.18,9.494,246.7,32.46,0.12723
"2023-07-16 18:35:25.000000",8.18,9.127,246.7,32.55,0.1279
"2023-07-16 18:19:09.000000",8.22,9.123,249.18,32.65,0.13933
"2023-07-16 18:02:56.000000",8.22,9.131,250.43,32.74,0.14006
"2023-07-16 17:46:38.000000",8.18,9.15,250.43,32.83,0.13001
"2023-07-16 17:30:25.000000",8.22,9.139,251.68,32.83,0.14079
"2023-07-16 17:14:08.000000",8.22,9.146,252.94,32.92,0.14152
"2023-07-16 16:57:52.000000",8.18,9.166,252.94,33.02,0.13146
"2023-07-16 16:57:52.000000",8.18,9.166,252.94,33.02,0.13146
"2023-07-16 16:41:37.000000",8.14,9.178,254.2,33.02,0.12129
"2023-07-16 16:09:05.000000",8.22,9.162,255.46,33.11,0.14307
"2023-07-16 15:52:49.000000",8.14,9.178,254.2,33.02,0.12129
"2023-07-16 15:36:33.000000",8.18,9.166,254.2,33.02,0.13146
"2023-07-16 15:20:17.000000",8.18,9.174,255.46,33.11,0.13215
"2023-07-16 15:04:01.000000",8.18,9.174,255.46,33.11,0.13215
"2023-07-16 14:47:45.000000",8.18,9.166,254.2,33.02,0.13146
"2023-07-16 14:31:30.000000",8.18,9.174,254.2,33.11,0.13215
"2023-07-16 14:15:13.000000",8.14,9.193,255.46,33.2,0.12259
"2023-07-16 13:58:57.000000",8.14,9.201,258.0,33.29,0.12323
"2023-07-16 13:42:39.000000",7.94,9.259,258.0,33.29,0.08146
"2023-07-16 13:26:21.000000",7.9,9.263,256.73,33.2,0.07441
"2023-07-16 13:10:03.000000",7.94,9.244,256.73,33.11,0.08056
"2023-07-16 12:53:45.000000",7.9,9.24,254.2,32.92,0.07313
"2023-07-16 12:37:27.000000",7.86,9.244,251.68,32.83,0.06675
"2023-07-16 12:21:12.000000",7.9,9.224,250.43,32.74,0.07232
"2023-07-16 12:04:51.000000",7.9,9.224,250.43,32.74,0.07232
"2023-07-16 11:48:34.000000",7.86,9.212,247.94,32.46,0.06522
"2023-07-16 11:32:16.000000",7.86,9.205,245.47,32.37,0.06485
"2023-07-16 11:15:59.000000",7.86,9.181,241.79,32.09,0.06372
"2023-07-16 10:59:43.000000",7.82,9.185,240.57,32.0,0.05811
"2023-07-16 10:43:26.000000",7.82,9.178,239.36,31.91,0.05777
"2023-07-16 10:27:09.000000",7.94,9.143,239.36,31.91,0.07479
"2023-07-16 10:10:53.000000",7.9,9.147,238.15,31.82,0.06827
"2023-07-16 09:54:37.000000",7.86,9.158,238.15,31.82,0.06264
"2023-07-16 09:38:21.000000",7.9,9.147,236.94,31.82,0.06827
"2023-07-16 09:22:05.000000",7.86,9.158,236.94,31.82,0.06264
"2023-07-16 09:05:50.000000",8.06,9.1,236.94,31.82,0.09577
"2023-07-16 08:49:34.000000",8.02,9.112,238.15,31.82,0.08808
"2023-07-16 08:33:19.000000",7.98,9.123,238.15,31.82,0.08096
"2023-07-16 08:17:03.000000",7.94,9.135,238.15,31.82,0.07437
"2023-07-16 08:00:47.000000",7.9,9.147,238.15,31.82,0.06827
"2023-07-16 07:44:31.000000",7.82,9.17,238.15,31.82,0.05744
"2023-07-16 07:28:16.000000",7.74,9.193,238.15,31.82,0.04825
"2023-07-16 07:12:00.000000",7.78,9.189,238.15,31.91,0.05296
"2023-07-16 06:55:45.000000",7.78,9.189,239.36,31.91,0.05296
"2023-07-16 06:39:29.000000",7.82,9.178,239.36,31.91,0.05777
"2023-07-16 06:23:14.000000",7.82,9.178,239.36,31.91,0.05777
"2023-07-16 06:06:59.000000",7.86,9.166,239.36,31.91,0.063
"2023-07-16 05:50:44.000000",7.86,9.166,239.36,31.91,0.063
"2023-07-16 05:34:29.000000",7.86,9.166,239.36,31.91,0.063
"2023-07-16 05:18:15.000000",7.9,9.154,239.36,31.91,0.06866
"2023-07-16 05:02:01.000000",7.86,9.174,239.36,32.0,0.06336
"2023-07-16 04:45:44.000000",7.9,9.162,240.57,32.0,0.06905
"2023-07-16 04:29:29.000000",7.94,9.15,240.57,32.0,0.07521
"2023-07-16 04:13:13.000000",7.94,9.15,240.57,32.0,0.07521
"2023-07-16 03:57:00.000000",7.94,9.158,240.57,32.09,0.07563
"2023-07-16 03:40:44.000000",7.9,9.17,241.79,32.09,0.06944
"2023-07-16 03:24:29.000000",7.9,9.17,241.79,32.09,0.06944
"2023-07-16 03:08:14.000000",7.9,9.17,241.79,32.09,0.06944
"2023-07-16 02:51:59.000000",7.94,9.165,241.79,32.18,0.07606
"2023-07-16 02:35:44.000000",7.94,9.165,243.01,32.18,0.07606
"2023-07-16 02:19:37.000000",7.94,9.165,243.01,32.18,0.07606
"2023-07-16 02:03:26.000000",7.94,9.165,243.01,32.18,0.07606
"2023-07-16 01:46:59.000000",7.94,9.174,243.01,32.28,0.07653
"2023-07-16 01:30:45.000000",7.98,9.162,243.01,32.28,0.0833
"2023-07-16 01:14:29.000000",8.02,9.151,244.24,32.28,0.09061
"2023-07-16 00:58:17.000000",8.02,9.151,244.24,32.28,0.09061
"2023-07-16 00:41:59.000000",8.02,9.151,244.24,32.28,0.09061
"2023-07-16 00:25:44.000000",8.02,9.158,244.24,32.37,0.09111
"2023-07-16 00:09:29.000000",8.02,9.158,245.47,32.37,0.09111
"2023-07-15 23:53:13.000000",8.06,9.147,245.47,32.37,0.09903
"2023-07-15 23:36:57.000000",8.1,9.135,245.47,32.37,0.10755
"2023-07-15 23:20:43.000000",8.1,9.142,246.7,32.46,0.10814
"2023-07-15 23:04:27.000000",8.1,9.142,246.7,32.46,0.10814
"2023-07-15 22:48:11.000000",8.1,9.142,246.7,32.46,0.10814
"2023-07-15 22:31:56.000000",8.14,9.138,246.7,32.55,0.11797
"2023-07-15 22:15:41.000000",8.14,9.138,246.7,32.55,0.11797
"2023-07-15 21:59:26.000000",8.14,9.138,247.94,32.55,0.11797
"2023-07-15 21:43:10.000000",8.14,9.147,247.94,32.65,0.11867
"2023-07-15 21:26:55.000000",8.18,9.135,249.18,32.65,0.12865
"2023-07-15 21:10:40.000000",8.14,9.147,249.18,32.65,0.11867
"2023-07-15 20:54:24.000000",8.14,9.154,250.43,32.74,0.11931
"2023-07-15 20:38:09.000000",8.1,9.166,250.43,32.74,0.10996
"2023-07-15 20:21:54.000000",8.14,9.162,250.43,32.83,0.11994
"2023-07-15 20:05:39.000000",8.18,9.15,251.68,32.83,0.13001
"2023-07-15 19:49:24.000000",8.18,9.158,251.68,32.92,0.1307
"2023-07-15 19:33:09.000000",8.14,9.17,252.94,32.92,0.12058
"2023-07-15 19:16:53.000000",8.14,9.178,252.94,33.02,0.12129
"2023-07-15 19:00:38.000000",8.22,9.155,254.2,33.02,0.14234
"2023-07-15 18:44:24.000000",8.18,9.174,254.2,33.11,0.13215
"2023-07-15 18:28:07.000000",8.31,9.136,255.46,33.11,0.17041
"2023-07-15 18:11:52.000000",8.18,9.182,256.73,33.2,0.13284
"2023-07-15 17:55:36.000000",8.18,9.198,258.0,33.39,0.13431
"2023-07-15 17:39:20.000000",8.18,9.205,259.28,33.48,0.13501
"2023-07-15 17:23:03.000000",8.22,9.202,260.56,33.58,0.14697
"2023-07-15 17:06:47.000000",8.35,9.164,261.85,33.58,0.18859
"2023-07-15 16:50:30.000000",8.18,9.205,260.56,33.48,0.13501
"2023-07-15 16:34:13.000000",8.06,9.24,259.28,33.48,0.10587
"2023-07-15 16:17:54.000000",8.18,9.214,260.56,33.58,0.13579
"2023-07-15 16:01:37.000000",8.14,9.217,260.56,33.48,0.12461
"2023-07-15 15:45:19.000000",8.1,9.229,260.56,33.48,0.11491
"2023-07-15 15:29:01.000000",7.98,9.264,260.56,33.48,0.08965
"2023-07-15 15:12:43.000000",7.9,9.287,260.56,33.48,0.07571
"2023-07-15 14:56:25.000000",7.94,9.268,259.28,33.39,0.08196
"2023-07-15 14:40:07.000000",8.02,9.244,260.56,33.39,0.09693
"2023-07-15 14:23:49.000000",7.98,9.256,259.28,33.39,0.08916
"2023-07-15 14:07:31.000000",7.94,9.252,256.73,33.2,0.08101
"2023-07-15 13:51:15.000000",8.1,9.205,256.73,33.2,0.11302
"2023-07-15 13:34:58.000000",8.51,9.078,255.46,33.11,0.2456
"2023-07-15 13:18:42.000000",8.43,9.093,254.2,33.02,0.21207
"2023-07-15 13:02:25.000000",7.94,9.228,252.94,32.92,0.07963
"2023-07-15 12:46:09.000000",7.98,9.216,252.94,32.92,0.08664
"2023-07-15 12:29:53.000000",8.06,9.201,254.2,33.02,0.10299
"2023-07-15 12:13:37.000000",8.1,9.197,255.46,33.11,0.11242
"2023-07-15 11:57:21.000000",8.02,9.244,259.28,33.39,0.09693
"2023-07-15 11:41:04.000000",7.98,9.248,258.0,33.29,0.08862
"2023-07-15 11:24:46.000000",7.9,9.256,256.73,33.11,0.074
"2023-07-15 11:08:27.000000",7.86,9.267,256.73,33.11,0.06793
"2023-07-15 10:52:09.000000",7.82,9.248,251.68,32.74,0.06089
"2023-07-15 10:35:52.000000",7.9,9.217,249.18,32.65,0.07191
"2023-07-15 10:19:52.000000",7.9,9.217,249.18,32.65,0.07191
"2023-07-15 10:03:16.000000",7.74,9.247,246.7,32.46,0.05027
"2023-07-15 09:46:58.000000",7.74,9.255,247.94,32.55,0.05056
"2023-07-15 09:30:40.000000",7.78,9.236,246.7,32.46,0.05485
"2023-07-15 09:14:22.000000",7.82,9.217,246.7,32.37,0.05949
"2023-07-15 08:58:04.000000",7.86,9.189,243.01,32.18,0.06408
"2023-07-15 08:41:46.000000",7.82,9.193,241.79,32.09,0.05844
"2023-07-15 08:25:29.000000",7.86,9.181,240.57,32.09,0.06372
"2023-07-15 08:09:13.000000",7.82,9.185,240.57,32.0,0.05811
"2023-07-15 07:52:57.000000",7.78,9.197,240.57,32.0,0.05327
"2023-07-15 07:36:41.000000",7.86,9.174,240.57,32.0,0.06336
"2023-07-15 07:20:25.000000",7.82,9.193,241.79,32.09,0.05844
"2023-07-15 07:04:10.000000",7.82,9.193,241.79,32.09,0.05844
"2023-07-15 06:47:56.000000",7.86,9.181,241.79,32.09,0.06372
"2023-07-15 06:31:44.000000",7.82,9.193,241.79,32.09,0.05844
"2023-07-15 06:15:24.000000",7.82,9.193,241.79,32.09,0.05844
"2023-07-15 05:59:08.000000",7.9,9.17,241.79,32.09,0.06944
"2023-07-15 05:42:52.000000",7.82,9.2,243.01,32.18,0.05877
"2023-07-15 05:26:37.000000",7.82,9.193,241.79,32.09,0.05844
"2023-07-15 05:10:21.000000",7.66,9.24,241.79,32.09,0.04117
"2023-07-15 04:54:06.000000",7.82,9.193,241.79,32.09,0.05844
"2023-07-15 04:37:51.000000",7.86,9.181,241.79,32.09,0.06372
"2023-07-15 04:21:35.000000",7.9,9.177,243.01,32.18,0.06983
"2023-07-15 04:05:20.000000",7.86,9.189,241.79,32.18,0.06408
"2023-07-15 03:49:08.000000",7.86,9.189,243.01,32.18,0.06408
"2023-07-15 03:32:50.000000",7.86,9.189,243.01,32.18,0.06408
"2023-07-15 03:16:34.000000",7.86,9.197,243.01,32.28,0.06449
"2023-07-15 03:00:20.000000",7.9,9.186,244.24,32.28,0.07027
"2023-07-15 02:44:03.000000",7.9,9.193,245.47,32.37,0.07067
"2023-07-15 02:27:49.000000",7.9,9.201,245.47,32.46,0.07107
"2023-07-15 02:11:35.000000",7.94,9.189,246.7,32.46,0.07739
"2023-07-15 01:55:18.000000",7.94,9.189,246.7,32.46,0.07739
"2023-07-15 01:39:03.000000",7.94,9.197,246.7,32.55,0.07782
"2023-07-15 01:22:48.000000",7.98,9.185,247.94,32.55,0.0847
"2023-07-15 01:06:32.000000",7.94,9.197,247.94,32.55,0.07782
"2023-07-15 00:50:18.000000",8.02,9.173,247.94,32.55,0.09212
"2023-07-15 00:34:02.000000",7.98,9.185,247.94,32.55,0.0847
"2023-07-15 00:17:46.000000",8.02,9.182,247.94,32.65,0.09268
"2023-07-15 00:01:30.000000",8.02,9.182,247.94,32.65,0.09268
"2023-07-14 23:45:14.000000",8.02,9.182,247.94,32.65,0.09268
"2023-07-14 23:28:59.000000",8.02,9.182,249.18,32.65,0.09268
"2023-07-14 23:12:43.000000",8.02,9.182,249.18,32.65,0.09268
"2023-07-14 22:56:28.000000",8.02,9.189,249.18,32.74,0.09319
"2023-07-14 22:40:12.000000",8.02,9.189,250.43,32.74,0.09319
"2023-07-14 22:23:57.000000",7.78,9.259,250.43,32.74,0.05583
"2023-07-14 22:07:45.000000",8.02,9.197,251.68,32.83,0.0937
"2023-07-14 21:51:26.000000",8.06,9.185,251.68,32.83,0.10182
"2023-07-14 21:35:10.000000",8.06,9.193,251.68,32.92,0.10237
"2023-07-14 21:18:54.000000",8.06,9.193,252.94,32.92,0.10237
"2023-07-14 21:02:39.000000",8.1,9.19,254.2,33.02,0.11182
"2023-07-14 20:46:24.000000",8.06,9.201,254.2,33.02,0.10299
"2023-07-14 20:30:08.000000",8.1,9.19,254.2,33.02,0.11182
"2023-07-14 20:13:52.000000",8.1,9.197,255.46,33.11,0.11242
"2023-07-14 19:57:36.000000",8.1,9.205,255.46,33.2,0.11302
"2023-07-14 19:41:22.000000",8.1,9.205,256.73,33.2,0.11302
"2023-07-14 19:25:13.000000",8.14,9.201,256.73,33.29,0.12323
