dvd_created_at,dvd_do,dvd_tds,dvd_temp,dvd_ammonia
"2023-07-22 07:45:51.000000",9.293,64.69,32.45,0.0353
"2023-07-22 07:29:49.000000",9.282,64.69,32.45,0.03857
"2023-07-22 07:29:49.000000",9.282,64.69,32.45,0.03857
"2023-07-22 07:29:49.000000",9.282,64.69,32.45,0.03857
"2023-07-22 07:29:49.000000",9.282,64.69,32.45,0.03857
"2023-07-22 07:13:47.000000",9.27,64.69,32.45,0.04214
"2023-07-22 07:13:47.000000",9.27,64.69,32.45,0.04214
"2023-07-22 07:13:47.000000",9.27,64.69,32.45,0.04214
"2023-07-22 07:13:47.000000",9.27,64.69,32.45,0.04214
"2023-07-22 06:57:48.000000",9.247,64.69,32.45,0.05023
"2023-07-22 06:57:48.000000",9.247,64.69,32.45,0.05023
"2023-07-22 06:57:48.000000",9.247,64.69,32.45,0.05023
"2023-07-22 06:57:48.000000",9.247,64.69,32.45,0.05023
"2023-07-22 06:41:49.000000",9.235,64.26,32.45,0.05481
"2023-07-22 06:41:49.000000",9.235,64.26,32.45,0.05481
"2023-07-22 06:41:49.000000",9.235,64.26,32.45,0.05481
"2023-07-22 06:41:49.000000",9.235,64.26,32.45,0.05481
"2023-07-22 06:25:49.000000",9.223,63.83,32.45,0.05979
"2023-07-22 06:25:49.000000",9.223,63.83,32.45,0.05979
"2023-07-22 06:25:49.000000",9.223,63.83,32.45,0.05979
"2023-07-22 06:25:49.000000",9.223,63.83,32.45,0.05979
"2023-07-22 06:09:51.000000",9.219,64.26,32.54,0.06555
"2023-07-22 06:09:51.000000",9.219,64.26,32.54,0.06555
"2023-07-22 06:09:51.000000",9.219,64.26,32.54,0.06555
"2023-07-22 06:09:51.000000",9.219,64.26,32.54,0.06555
"2023-07-22 05:05:38.000000",9.184,63.83,32.54,0.08464
"2023-07-22 05:05:38.000000",9.184,63.83,32.54,0.08464
"2023-07-22 05:05:38.000000",9.184,63.83,32.54,0.08464
"2023-07-22 05:05:38.000000",9.184,63.83,32.54,0.08464
"2023-07-22 02:41:06.000000",9.224,64.69,32.73,0.07227
"2023-07-22 02:41:06.000000",9.224,64.69,32.73,0.07227
"2023-07-22 02:41:06.000000",9.224,64.69,32.73,0.07227
"2023-07-22 02:41:06.000000",9.224,64.69,32.73,0.07227
"2023-07-22 02:25:07.000000",9.224,63.4,32.73,0.07227
"2023-07-22 02:25:07.000000",9.224,63.4,32.73,0.07227
"2023-07-22 02:25:07.000000",9.224,63.4,32.73,0.07227
"2023-07-22 02:25:07.000000",9.224,63.4,32.73,0.07227
"2023-07-22 02:09:08.000000",9.212,63.83,32.73,0.0787
"2023-07-22 02:09:08.000000",9.212,63.83,32.73,0.0787
"2023-07-22 02:09:08.000000",9.212,63.83,32.73,0.0787
"2023-07-22 02:09:08.000000",9.212,63.83,32.73,0.0787
"2023-07-22 01:53:09.000000",9.231,66.45,32.82,0.07268
"2023-07-22 01:53:09.000000",9.231,66.45,32.82,0.07268
"2023-07-22 01:53:09.000000",9.231,66.45,32.82,0.07268
"2023-07-22 01:53:09.000000",9.231,66.45,32.82,0.07268
"2023-07-22 01:37:09.000000",9.231,66.89,32.82,0.07268
"2023-07-22 01:37:09.000000",9.231,66.89,32.82,0.07268
"2023-07-22 01:37:09.000000",9.231,66.89,32.82,0.07268
"2023-07-22 01:37:09.000000",9.231,66.89,32.82,0.07268
"2023-07-22 01:21:11.000000",9.239,66.89,32.91,0.07309
"2023-07-22 01:21:11.000000",9.239,66.89,32.91,0.07309
"2023-07-22 01:21:11.000000",9.239,66.89,32.91,0.07309
"2023-07-22 01:21:11.000000",9.239,66.89,32.91,0.07309
"2023-07-22 01:05:12.000000",9.239,66.01,32.91,0.07309
"2023-07-22 01:05:12.000000",9.239,66.01,32.91,0.07309
"2023-07-22 01:05:12.000000",9.239,66.01,32.91,0.07309
"2023-07-22 01:05:12.000000",9.239,66.01,32.91,0.07309
"2023-07-22 00:49:13.000000",9.239,65.13,32.91,0.07309
"2023-07-22 00:49:13.000000",9.239,65.13,32.91,0.07309
"2023-07-22 00:49:13.000000",9.239,65.13,32.91,0.07309
"2023-07-22 00:49:13.000000",9.239,65.13,32.91,0.07309
"2023-07-22 00:33:13.000000",9.25,65.57,32.91,0.06709
"2023-07-22 00:33:13.000000",9.25,65.57,32.91,0.06709
"2023-07-22 00:33:13.000000",9.25,65.57,32.91,0.06709
"2023-07-22 00:33:13.000000",9.25,65.57,32.91,0.06709
"2023-07-22 00:17:14.000000",9.258,65.13,33.0,0.06747
"2023-07-22 00:17:14.000000",9.258,65.13,33.0,0.06747
"2023-07-22 00:17:14.000000",9.258,65.13,33.0,0.06747
"2023-07-22 00:17:14.000000",9.258,65.13,33.0,0.06747
"2023-07-22 00:01:15.000000",9.258,65.57,33.0,0.06747
"2023-07-22 00:01:15.000000",9.258,65.57,33.0,0.06747
"2023-07-22 00:01:15.000000",9.258,65.57,33.0,0.06747
"2023-07-22 00:01:15.000000",9.258,65.57,33.0,0.06747
"2023-07-21 23:45:16.000000",9.258,65.57,33.0,0.06747
"2023-07-21 23:45:16.000000",9.258,65.57,33.0,0.06747
"2023-07-21 23:45:16.000000",9.258,65.57,33.0,0.06747
"2023-07-21 23:45:16.000000",9.258,65.57,33.0,0.06747
"2023-07-21 23:29:17.000000",9.27,66.89,33.0,0.0619
"2023-07-21 23:29:17.000000",9.27,66.89,33.0,0.0619
"2023-07-21 23:29:17.000000",9.27,66.89,33.0,0.0619
"2023-07-21 23:29:17.000000",9.27,66.89,33.0,0.0619
"2023-07-21 22:09:00.000000",9.274,65.13,33.19,0.06827
"2023-07-21 22:09:00.000000",9.274,65.13,33.19,0.06827
"2023-07-21 22:09:00.000000",9.274,65.13,33.19,0.06827
"2023-07-21 22:09:00.000000",9.274,65.13,33.19,0.06827
"2023-07-21 21:53:02.000000",9.286,65.13,33.19,0.06264
"2023-07-21 21:53:02.000000",9.286,65.13,33.19,0.06264
"2023-07-21 21:53:02.000000",9.286,65.13,33.19,0.06264
"2023-07-21 21:53:02.000000",9.286,65.13,33.19,0.06264
"2023-07-21 21:37:02.000000",9.282,65.13,33.28,0.06865
"2023-07-21 21:37:02.000000",9.282,65.13,33.28,0.06865
"2023-07-21 21:37:02.000000",9.282,65.13,33.28,0.06865
"2023-07-21 21:37:02.000000",9.282,65.13,33.28,0.06865
"2023-07-21 21:21:03.000000",9.282,65.13,33.28,0.06865
"2023-07-21 21:21:03.000000",9.282,65.13,33.28,0.06865
"2023-07-21 21:21:03.000000",9.282,65.13,33.28,0.06865
"2023-07-21 21:21:03.000000",9.282,65.13,33.28,0.06865
"2023-07-21 21:05:04.000000",9.282,60.45,33.28,0.06865
"2023-07-21 21:05:04.000000",9.282,60.45,33.28,0.06865
"2023-07-21 21:05:04.000000",9.282,60.45,33.28,0.06865
"2023-07-21 21:05:04.000000",9.282,60.45,33.28,0.06865
"2023-07-21 20:49:05.000000",9.278,65.13,33.38,0.07525
"2023-07-21 20:49:05.000000",9.278,65.13,33.38,0.07525
"2023-07-21 20:49:05.000000",9.278,65.13,33.38,0.07525
"2023-07-21 20:49:05.000000",9.278,65.13,33.38,0.07525
"2023-07-21 20:33:06.000000",9.278,65.13,33.38,0.07525
"2023-07-21 20:33:06.000000",9.278,65.13,33.38,0.07525
"2023-07-21 20:33:06.000000",9.278,65.13,33.38,0.07525
"2023-07-21 20:33:06.000000",9.278,65.13,33.38,0.07525
"2023-07-21 17:36:09.000000",9.384,65.57,34.22,0.06128
"2023-07-21 17:36:09.000000",9.384,65.57,34.22,0.06128
"2023-07-21 17:36:09.000000",9.384,65.57,34.22,0.06128
"2023-07-21 17:36:09.000000",9.384,65.57,34.22,0.06128
"2023-07-21 17:20:07.000000",9.393,67.34,34.32,0.06166
"2023-07-21 17:20:07.000000",9.393,67.34,34.32,0.06166
"2023-07-21 17:20:07.000000",9.393,67.34,34.32,0.06166
"2023-07-21 17:20:07.000000",9.393,67.34,34.32,0.06166
"2023-07-21 17:04:04.000000",9.384,67.79,34.22,0.06128
"2023-07-21 17:04:04.000000",9.384,67.79,34.22,0.06128
"2023-07-21 17:04:04.000000",9.384,67.79,34.22,0.06128
"2023-07-21 17:04:04.000000",9.384,67.79,34.22,0.06128
"2023-07-21 16:48:01.000000",9.405,66.89,34.32,0.05654
"2023-07-21 16:48:01.000000",9.405,66.89,34.32,0.05654
"2023-07-21 16:48:01.000000",9.405,66.89,34.32,0.05654
"2023-07-21 16:48:01.000000",9.405,66.89,34.32,0.05654
"2023-07-21 16:31:58.000000",9.408,66.89,34.22,0.0515
"2023-07-21 16:31:57.000000",9.408,66.89,34.22,0.0515
"2023-07-21 16:31:57.000000",9.408,66.89,34.22,0.0515
"2023-07-21 16:31:57.000000",9.408,66.89,34.22,0.0515
"2023-07-21 16:15:53.000000",9.408,67.34,34.22,0.0515
"2023-07-21 16:15:53.000000",9.408,67.34,34.22,0.0515
"2023-07-21 16:15:53.000000",9.408,67.34,34.22,0.0515
"2023-07-21 16:15:53.000000",9.408,67.34,34.22,0.0515
"2023-07-21 15:59:49.000000",9.428,67.79,34.32,0.04748
"2023-07-21 15:59:49.000000",9.428,67.79,34.32,0.04748
"2023-07-21 15:59:49.000000",9.428,67.79,34.32,0.04748
"2023-07-21 15:59:49.000000",9.428,67.79,34.32,0.04748
"2023-07-21 14:55:17.000000",9.403,66.89,34.03,0.04662
"2023-07-21 14:55:17.000000",9.403,66.89,34.03,0.04662
"2023-07-21 14:55:17.000000",9.403,66.89,34.03,0.04662
"2023-07-21 14:55:17.000000",9.403,66.89,34.03,0.04662
"2023-07-21 14:39:13.000000",9.403,67.79,34.03,0.04662
"2023-07-21 14:39:13.000000",9.403,67.79,34.03,0.04662
"2023-07-21 14:39:13.000000",9.403,67.79,34.03,0.04662
"2023-07-21 14:39:13.000000",9.403,67.79,34.03,0.04662
"2023-07-21 14:23:08.000000",9.415,67.34,34.03,0.04269
"2023-07-21 14:23:08.000000",9.415,67.34,34.03,0.04269
"2023-07-21 14:23:08.000000",9.415,67.34,34.03,0.04269
"2023-07-21 14:23:08.000000",9.415,67.34,34.03,0.04269
"2023-07-21 14:07:04.000000",9.387,67.34,33.84,0.04606
"2023-07-21 14:07:04.000000",9.387,67.34,33.84,0.04606
"2023-07-21 14:07:04.000000",9.387,67.34,33.84,0.04606
"2023-07-21 14:07:04.000000",9.387,67.34,33.84,0.04606
"2023-07-21 13:51:00.000000",9.38,68.24,33.75,0.0458
"2023-07-21 13:51:00.000000",9.38,68.24,33.75,0.0458
"2023-07-21 13:51:00.000000",9.38,68.24,33.75,0.0458
"2023-07-21 13:51:00.000000",9.38,68.24,33.75,0.0458
"2023-07-21 13:34:57.000000",9.384,68.24,33.66,0.0417
"2023-07-21 13:34:57.000000",9.384,68.24,33.66,0.0417
"2023-07-21 13:34:57.000000",9.384,68.24,33.66,0.0417
"2023-07-21 13:34:57.000000",9.384,68.24,33.66,0.0417
"2023-07-21 13:18:53.000000",9.375,67.34,33.56,0.04143
"2023-07-21 13:18:53.000000",9.375,67.34,33.56,0.04143
"2023-07-21 13:18:53.000000",9.375,67.34,33.56,0.04143
"2023-07-21 13:18:53.000000",9.375,67.34,33.56,0.04143
"2023-07-21 13:02:50.000000",9.368,66.89,33.47,0.04119
"2023-07-21 13:02:50.000000",9.368,66.89,33.47,0.04119
"2023-07-21 13:02:50.000000",9.368,66.89,33.47,0.04119
"2023-07-21 13:02:50.000000",9.368,66.89,33.47,0.04119
"2023-07-21 12:46:47.000000",9.368,68.24,33.47,0.04119
"2023-07-21 12:46:47.000000",9.368,68.24,33.47,0.04119
"2023-07-21 12:46:47.000000",9.368,68.24,33.47,0.04119
"2023-07-21 12:46:47.000000",9.368,68.24,33.47,0.04119
"2023-07-21 12:30:43.000000",9.363,67.34,33.28,0.03725
"2023-07-21 12:30:43.000000",9.363,67.34,33.28,0.03725
"2023-07-21 12:30:43.000000",9.363,67.34,33.28,0.03725
"2023-07-21 12:30:43.000000",9.363,67.34,33.28,0.03725
"2023-07-21 12:14:39.000000",9.375,66.89,33.28,0.03408
"2023-07-21 12:14:39.000000",9.375,66.89,33.28,0.03408
"2023-07-21 12:14:39.000000",9.375,66.89,33.28,0.03408
"2023-07-21 12:14:39.000000",9.375,66.89,33.28,0.03408
"2023-07-21 11:58:36.000000",9.36,67.34,33.1,0.03369
"2023-07-21 11:58:36.000000",9.36,67.34,33.1,0.03369
"2023-07-21 11:58:36.000000",9.36,67.34,33.1,0.03369
"2023-07-21 11:58:36.000000",9.36,67.34,33.1,0.03369
"2023-07-21 11:42:32.000000",9.395,67.34,33.1,0.02576
"2023-07-21 11:42:31.000000",9.395,67.34,33.1,0.02576
"2023-07-21 11:42:31.000000",9.395,67.34,33.1,0.02576
"2023-07-21 11:42:31.000000",9.395,67.34,33.1,0.02576
"2023-07-21 10:21:57.000000",9.364,66.89,32.73,0.02515
"2023-07-21 10:21:57.000000",9.364,66.89,32.73,0.02515
"2023-07-21 10:21:57.000000",9.364,66.89,32.73,0.02515
"2023-07-21 10:21:57.000000",9.364,66.89,32.73,0.02515
"2023-07-21 10:05:55.000000",9.336,66.89,32.82,0.03308
"2023-07-21 10:05:54.000000",9.336,66.89,32.82,0.03308
"2023-07-21 10:05:54.000000",9.336,66.89,32.82,0.03308
"2023-07-21 10:05:54.000000",9.336,66.89,32.82,0.03308
"2023-07-21 09:49:52.000000",9.329,66.89,32.73,0.03289
"2023-07-21 09:49:52.000000",9.329,66.89,32.73,0.03289
"2023-07-21 09:49:52.000000",9.329,66.89,32.73,0.03289
"2023-07-21 09:49:52.000000",9.329,66.89,32.73,0.03289
"2023-07-21 09:33:51.000000",9.305,66.45,32.73,0.03928
"2023-07-21 09:33:51.000000",9.305,66.45,32.73,0.03928
"2023-07-21 09:33:51.000000",9.305,66.45,32.73,0.03928
"2023-07-21 09:33:51.000000",9.305,66.45,32.73,0.03928
"2023-07-21 09:17:50.000000",9.297,66.45,32.63,0.03903
"2023-07-21 09:17:50.000000",9.297,66.45,32.63,0.03903
"2023-07-21 09:17:50.000000",9.297,66.45,32.63,0.03903
"2023-07-21 09:17:50.000000",9.297,66.45,32.63,0.03903
"2023-07-21 09:01:48.000000",9.308,66.45,32.63,0.03571
"2023-07-21 09:01:48.000000",9.308,66.45,32.63,0.03571
"2023-07-21 09:01:48.000000",9.308,66.45,32.63,0.03571
"2023-07-21 09:01:48.000000",9.308,66.45,32.63,0.03571
"2023-07-21 08:45:46.000000",9.289,66.45,32.54,0.0388
"2023-07-21 08:45:46.000000",9.289,66.45,32.54,0.0388
"2023-07-21 08:45:46.000000",9.289,66.45,32.54,0.0388
"2023-07-21 08:45:46.000000",9.289,66.45,32.54,0.0388
"2023-07-21 08:29:44.000000",9.313,66.01,32.54,0.03248
"2023-07-21 08:29:44.000000",9.313,66.01,32.54,0.03248
"2023-07-21 08:29:44.000000",9.313,66.01,32.54,0.03248
"2023-07-21 08:29:44.000000",9.313,66.01,32.54,0.03248
"2023-07-21 08:13:42.000000",9.305,66.45,32.45,0.03229
"2023-07-21 08:13:42.000000",9.305,66.45,32.45,0.03229
"2023-07-21 08:13:42.000000",9.305,66.45,32.45,0.03229
"2023-07-21 08:13:42.000000",9.305,66.45,32.45,0.03229
"2023-07-21 07:57:41.000000",9.293,66.45,32.45,0.0353
"2023-07-21 07:57:41.000000",9.293,66.45,32.45,0.0353
"2023-07-21 07:57:41.000000",9.293,66.45,32.45,0.0353
"2023-07-21 07:57:41.000000",9.293,66.45,32.45,0.0353
"2023-07-21 07:41:39.000000",9.328,66.01,32.45,0.02701
"2023-07-21 07:41:39.000000",9.328,66.01,32.45,0.02701
"2023-07-21 07:41:39.000000",9.328,66.01,32.45,0.02701
"2023-07-21 07:41:39.000000",9.328,66.01,32.45,0.02701
"2023-07-21 07:25:38.000000",9.305,66.89,32.45,0.03229
"2023-07-21 07:25:38.000000",9.305,66.89,32.45,0.03229
"2023-07-21 07:25:38.000000",9.305,66.89,32.45,0.03229
"2023-07-21 07:25:38.000000",9.305,66.89,32.45,0.03229
"2023-07-21 07:09:37.000000",9.293,65.57,32.45,0.0353
"2023-07-21 07:09:37.000000",9.293,65.57,32.45,0.0353
"2023-07-21 07:09:37.000000",9.293,65.57,32.45,0.0353
"2023-07-21 07:09:37.000000",9.293,65.57,32.45,0.0353
"2023-07-21 06:53:37.000000",9.293,66.45,32.45,0.0353
"2023-07-21 06:53:37.000000",9.293,66.45,32.45,0.0353
"2023-07-21 06:53:37.000000",9.293,66.45,32.45,0.0353
"2023-07-21 06:53:37.000000",9.293,66.45,32.45,0.0353
"2023-07-21 06:37:38.000000",9.282,66.45,32.45,0.03857
"2023-07-21 06:37:38.000000",9.282,66.45,32.45,0.03857
"2023-07-21 06:37:38.000000",9.282,66.45,32.45,0.03857
"2023-07-21 06:37:38.000000",9.282,66.45,32.45,0.03857
"2023-07-21 06:21:38.000000",9.27,66.01,32.45,0.04214
"2023-07-21 06:21:38.000000",9.27,66.01,32.45,0.04214
"2023-07-21 06:21:38.000000",9.27,66.01,32.45,0.04214
"2023-07-21 06:21:38.000000",9.27,66.01,32.45,0.04214
"2023-07-21 06:05:40.000000",9.258,66.45,32.45,0.04602
"2023-07-21 06:05:40.000000",9.258,66.45,32.45,0.04602
"2023-07-21 06:05:40.000000",9.258,66.45,32.45,0.04602
"2023-07-21 06:05:40.000000",9.258,66.45,32.45,0.04602
"2023-07-21 05:49:40.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:49:40.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:49:40.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:49:40.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:33:42.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:33:42.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:33:42.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:33:42.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:17:42.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:17:42.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:17:42.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:17:42.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:01:43.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:01:43.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:01:43.000000",9.254,66.45,32.54,0.05052
"2023-07-21 05:01:43.000000",9.254,66.45,32.54,0.05052
"2023-07-21 04:45:44.000000",9.254,66.01,32.54,0.05052
"2023-07-21 04:45:44.000000",9.254,66.01,32.54,0.05052
"2023-07-21 04:45:44.000000",9.254,66.01,32.54,0.05052
"2023-07-21 04:45:44.000000",9.254,66.01,32.54,0.05052
"2023-07-21 02:37:14.000000",9.27,67.34,32.73,0.05114
"2023-07-21 02:37:14.000000",9.27,67.34,32.73,0.05114
"2023-07-21 02:37:14.000000",9.27,67.34,32.73,0.05114
"2023-07-21 02:37:14.000000",9.27,67.34,32.73,0.05114
"2023-07-21 02:21:15.000000",9.29,66.89,32.82,0.04712
"2023-07-21 02:21:15.000000",9.29,66.89,32.82,0.04712
"2023-07-21 02:21:15.000000",9.29,66.89,32.82,0.04712
"2023-07-21 02:21:15.000000",9.29,66.89,32.82,0.04712
"2023-07-21 02:05:16.000000",9.29,66.89,32.82,0.04712
"2023-07-21 02:05:16.000000",9.29,66.89,32.82,0.04712
"2023-07-21 02:05:16.000000",9.29,66.89,32.82,0.04712
"2023-07-21 02:05:16.000000",9.29,66.89,32.82,0.04712
"2023-07-21 01:49:16.000000",9.278,66.89,32.82,0.05143
"2023-07-21 01:49:16.000000",9.278,66.89,32.82,0.05143
"2023-07-21 01:49:16.000000",9.278,66.89,32.82,0.05143
"2023-07-21 01:49:16.000000",9.278,66.89,32.82,0.05143
"2023-07-21 01:33:17.000000",9.278,66.89,32.82,0.05143
"2023-07-21 01:33:17.000000",9.278,66.89,32.82,0.05143
"2023-07-21 01:33:17.000000",9.278,66.89,32.82,0.05143
"2023-07-21 01:33:17.000000",9.278,66.89,32.82,0.05143
"2023-07-21 01:17:17.000000",9.285,66.89,32.91,0.05173
"2023-07-21 01:17:17.000000",9.285,66.89,32.91,0.05173
"2023-07-21 01:17:17.000000",9.285,66.89,32.91,0.05173
"2023-07-21 01:17:17.000000",9.285,66.89,32.91,0.05173
"2023-07-21 01:01:18.000000",9.285,67.34,32.91,0.05173
"2023-07-21 01:01:18.000000",9.285,67.34,32.91,0.05173
"2023-07-21 01:01:18.000000",9.285,67.34,32.91,0.05173
"2023-07-21 01:01:18.000000",9.285,67.34,32.91,0.05173
"2023-07-21 00:45:19.000000",9.297,66.89,32.91,0.04739
"2023-07-21 00:45:19.000000",9.297,66.89,32.91,0.04739
"2023-07-21 00:45:19.000000",9.297,66.89,32.91,0.04739
"2023-07-21 00:45:19.000000",9.297,66.89,32.91,0.04739
"2023-07-21 00:29:20.000000",9.293,66.89,33.0,0.05203
"2023-07-21 00:29:20.000000",9.293,66.89,33.0,0.05203
"2023-07-21 00:29:20.000000",9.293,66.89,33.0,0.05203
"2023-07-21 00:29:20.000000",9.293,66.89,33.0,0.05203
"2023-07-21 00:13:21.000000",9.281,66.45,33.0,0.05676
"2023-07-21 00:13:21.000000",9.281,66.45,33.0,0.05676
"2023-07-21 00:13:21.000000",9.281,66.45,33.0,0.05676
"2023-07-21 00:13:21.000000",9.281,66.45,33.0,0.05676
"2023-07-20 22:20:53.000000",9.297,66.89,33.19,0.05744
"2023-07-20 22:20:53.000000",9.297,66.89,33.19,0.05744
"2023-07-20 22:20:53.000000",9.297,66.89,33.19,0.05744
"2023-07-20 22:20:53.000000",9.297,66.89,33.19,0.05744
"2023-07-20 22:04:53.000000",9.305,67.34,33.28,0.05777
"2023-07-20 22:04:53.000000",9.305,67.34,33.28,0.05777
"2023-07-20 22:04:53.000000",9.305,67.34,33.28,0.05777
"2023-07-20 22:04:53.000000",9.305,67.34,33.28,0.05777
"2023-07-20 21:48:53.000000",9.34,67.79,33.28,0.04444
"2023-07-20 21:48:53.000000",9.34,67.79,33.28,0.04444
"2023-07-20 21:48:53.000000",9.34,67.79,33.28,0.04444
"2023-07-20 21:48:53.000000",9.34,67.79,33.28,0.04444
"2023-07-20 21:32:52.000000",9.34,67.34,33.28,0.04444
"2023-07-20 21:32:52.000000",9.34,67.34,33.28,0.04444
"2023-07-20 21:32:52.000000",9.34,67.34,33.28,0.04444
"2023-07-20 21:32:52.000000",9.34,67.34,33.28,0.04444
"2023-07-20 21:16:52.000000",9.36,67.79,33.38,0.04095
"2023-07-20 21:16:52.000000",9.36,67.79,33.38,0.04095
"2023-07-20 21:16:52.000000",9.36,67.79,33.38,0.04095
"2023-07-20 21:16:52.000000",9.36,67.79,33.38,0.04095
"2023-07-20 21:00:51.000000",9.368,68.24,33.47,0.04119
"2023-07-20 21:00:51.000000",9.368,68.24,33.47,0.04119
"2023-07-20 21:00:51.000000",9.368,68.24,33.47,0.04119
"2023-07-20 21:00:51.000000",9.368,68.24,33.47,0.04119
"2023-07-20 20:44:51.000000",9.356,67.79,33.47,0.04499
"2023-07-20 20:44:51.000000",9.356,67.79,33.47,0.04499
"2023-07-20 20:44:51.000000",9.356,67.79,33.47,0.04499
"2023-07-20 20:44:51.000000",9.356,67.79,33.47,0.04499
"2023-07-20 20:12:44.000000",9.395,68.24,33.66,0.03817
"2023-07-20 20:12:44.000000",9.395,68.24,33.66,0.03817
"2023-07-20 20:12:44.000000",9.395,68.24,33.66,0.03817
"2023-07-20 20:12:44.000000",9.395,68.24,33.66,0.03817
"2023-07-20 19:56:43.000000",9.395,68.69,33.66,0.03817
"2023-07-20 19:56:43.000000",9.395,68.69,33.66,0.03817
"2023-07-20 19:56:43.000000",9.395,68.69,33.66,0.03817
"2023-07-20 19:56:43.000000",9.395,68.69,33.66,0.03817
"2023-07-20 19:40:42.000000",9.403,67.79,33.75,0.03839
"2023-07-20 19:40:42.000000",9.403,67.79,33.75,0.03839
"2023-07-20 19:40:42.000000",9.403,67.79,33.75,0.03839
"2023-07-20 19:40:42.000000",9.403,67.79,33.75,0.03839
"2023-07-20 19:24:41.000000",9.411,68.69,33.84,0.03861
"2023-07-20 19:24:41.000000",9.411,68.69,33.84,0.03861
"2023-07-20 19:24:41.000000",9.411,68.69,33.84,0.03861
"2023-07-20 19:24:41.000000",9.411,68.69,33.84,0.03861
"2023-07-20 19:08:40.000000",9.411,68.24,33.84,0.03861
"2023-07-20 19:08:40.000000",9.411,68.24,33.84,0.03861
"2023-07-20 19:08:40.000000",9.411,68.24,33.84,0.03861
"2023-07-20 19:08:40.000000",9.411,68.24,33.84,0.03861
"2023-07-20 18:52:39.000000",9.407,68.24,33.94,0.04245
"2023-07-20 18:52:39.000000",9.407,68.24,33.94,0.04245
"2023-07-20 18:52:39.000000",9.407,68.24,33.94,0.04245
"2023-07-20 18:52:39.000000",9.407,68.24,33.94,0.04245
"2023-07-20 18:36:37.000000",9.415,68.24,34.03,0.04269
"2023-07-20 18:36:37.000000",9.415,68.24,34.03,0.04269
"2023-07-20 18:36:37.000000",9.415,68.24,34.03,0.04269
"2023-07-20 18:36:37.000000",9.415,68.24,34.03,0.04269
"2023-07-20 18:20:36.000000",9.423,68.24,34.13,0.04296
"2023-07-20 18:20:36.000000",9.423,68.24,34.13,0.04296
"2023-07-20 18:20:36.000000",9.423,68.24,34.13,0.04296
"2023-07-20 18:20:36.000000",9.423,68.24,34.13,0.04296
"2023-07-20 18:04:34.000000",9.435,68.69,34.13,0.03933
"2023-07-20 18:04:34.000000",9.435,68.69,34.13,0.03933
"2023-07-20 18:04:34.000000",9.435,68.69,34.13,0.03933
"2023-07-20 18:04:34.000000",9.435,68.69,34.13,0.03933
"2023-07-20 17:48:32.000000",9.466,69.15,34.22,0.03312
"2023-07-20 17:48:32.000000",9.466,69.15,34.22,0.03312
"2023-07-20 17:48:32.000000",9.466,69.15,34.22,0.03312
"2023-07-20 17:48:32.000000",9.466,69.15,34.22,0.03312
"2023-07-20 13:30:44.000000",9.482,68.24,34.13,0.02755
"2023-07-20 13:30:44.000000",9.482,68.24,34.13,0.02755
"2023-07-20 13:30:44.000000",9.482,68.24,34.13,0.02755
"2023-07-20 13:30:44.000000",9.482,68.24,34.13,0.02755
"2023-07-20 13:14:40.000000",9.477,67.34,33.94,0.02487
"2023-07-20 13:14:40.000000",9.477,67.34,33.94,0.02487
"2023-07-20 13:14:40.000000",9.477,67.34,33.94,0.02487
"2023-07-20 13:14:40.000000",9.477,67.34,33.94,0.02487
"2023-07-20 12:58:37.000000",9.485,68.69,34.03,0.02502
"2023-07-20 12:58:37.000000",9.485,68.69,34.03,0.02502
"2023-07-20 12:58:37.000000",9.485,68.69,34.03,0.02502
"2023-07-20 12:58:37.000000",9.485,68.69,34.03,0.02502
"2023-07-20 12:42:34.000000",9.469,68.69,33.84,0.02471
"2023-07-20 12:42:34.000000",9.469,68.69,33.84,0.02471
"2023-07-20 12:42:34.000000",9.469,68.69,33.84,0.02471
"2023-07-20 12:42:34.000000",9.469,68.69,33.84,0.02471
"2023-07-20 10:49:45.000000",9.453,67.34,33.1,0.01641
"2023-07-20 10:49:45.000000",9.453,67.34,33.1,0.01641
"2023-07-20 10:49:45.000000",9.453,67.34,33.1,0.01641
"2023-07-20 10:49:45.000000",9.453,67.34,33.1,0.01641
"2023-07-20 10:33:43.000000",9.437,67.34,32.91,0.01621
"2023-07-20 10:33:43.000000",9.437,67.34,32.91,0.01621
"2023-07-20 10:33:43.000000",9.437,67.34,32.91,0.01621
"2023-07-20 10:33:43.000000",9.437,67.34,32.91,0.01621
"2023-07-20 08:08:42.000000",9.321,67.34,32.36,0.02685
