LocationID;Date;Time;;Parameter;Method;;Value;Unit;Comment
IND01140;2018-10-28;23:00;0.3;BOD;0;;1.7;mg/l;Unknown
IND01140;2020-11-26;23:00;0.3;pH;0;;7.2;---;Unknown
IND01140;2018-05-27;22:00;0.3;BOD;0;;2.3;mg/l;Unknown
IND01140;2018-04-27;22:00;0.3;O2-Dis;0;;8.5;mg/l;Unknown
IND01140;2018-12-27;23:00;0.3;pH;0;;7.1;---;Unknown
IND01140;2018-12-27;23:00;0.3;BOD;0;;3.8;mg/l;Unknown
IND01140;2019-12-29;23:00;0.3;BOD;0;;2.9;mg/l;Unknown
IND01140;2020-04-17;22:00;0.3;pH;0;;7.2;---;Unknown
IND01140;2019-03-27;23:00;0.3;BOD;0;;2.3;mg/l;Unknown
IND01140;2018-06-27;22:00;0.3;pH;0;;7.5;---;Unknown
IND01140;2018-07-27;22:00;0.3;BOD;0;;3.6;mg/l;Unknown
IND01140;2019-05-27;22:00;0.3;O2-Dis;0;;6.8;mg/l;Unknown
IND01140;2020-01-27;23:00;0.3;BOD;0;;3.4;mg/l;Unknown
IND01140;2019-07-28;22:00;0.3;BOD;0;;2.7;mg/l;Unknown
IND01140;2018-02-15;23:00;0.3;BOD;0;;4.2;mg/l;Unknown
IND01140;2019-01-27;23:00;0.3;O2-Dis;0;;5.7;mg/l;Unknown
IND01140;2019-10-25;22:00;0.3;O2-Dis;0;;7.9;mg/l;Unknown
IND01140;2020-10-27;23:00;0.3;TURB;0;;73.0;NTU;Unknown
IND01140;2020-10-27;23:00;0.3;BOD;0;;3.2;mg/l;Unknown
IND01140;2018-10-28;23:00;0.3;pH;0;;7.1;---;Unknown
IND01140;2018-09-26;22:00;0.3;pH;0;;7.2;---;Unknown
IND01149;2019-12-22;23:00;0.3;pH;0;;8.1;---;Unknown
IND01149;2019-12-22;23:00;0.3;O2-Dis;0;;5.6;mg/l;Unknown
IND01149;2021-02-21;23:00;0.3;O2-Dis;0;;4.2;mg/l;Unknown
IND01149;2020-04-20;22:00;0.3;pH;0;;8.3;---;Unknown
IND01149;2020-04-20;22:00;0.3;TURB;0;;4.2;NTU;Unknown
IND01149;2018-01-17;23:00;0.3;pH;0;;7.72;---;Unknown
IND01149;2018-03-15;23:00;0.3;O2-Dis;0;;5.1;mg/l;Unknown
IND01149;2018-05-17;22:00;0.3;BOD;0;;2.0;mg/l;Unknown
IND01149;2019-10-07;22:00;0.3;O2-Dis;0;;3.6;mg/l;Unknown
IND01149;2018-07-25;22:00;0.3;pH;0;;7.61;---;Unknown
IND01149;2018-06-26;22:00;0.3;BOD;0;;1.9;mg/l;Unknown
IND01149;2018-03-15;23:00;0.3;BOD;0;;1.9;mg/l;Unknown
IND01149;2020-08-17;22:00;0.3;O2-Dis;0;;3.7;mg/l;Unknown
IND01149;2018-10-17;22:00;0.3;BOD;0;;2.2;mg/l;Unknown
IND01149;2018-10-17;22:00;0.3;pH;0;;7.87;---;Unknown
IND01149;2019-06-23;22:00;0.3;BOD;0;;2.0;mg/l;Unknown
IND01149;2018-07-25;22:00;0.3;BOD;0;;2.0;mg/l;Unknown
IND01149;2018-11-28;23:00;0.3;BOD;0;;2.1;mg/l;Unknown
IND01149;2018-09-19;22:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND01149;2018-09-19;22:00;0.3;pH;0;;7.68;---;Unknown
IND01149;2020-02-11;23:00;0.3;TURB;0;;3.4;NTU;Unknown
IND01149;2019-02-24;23:00;0.3;O2-Dis;0;;6.6;mg/l;Unknown
IND01149;2020-12-22;23:00;0.3;BOD;0;;3.3;mg/l;Unknown
IND01149;2019-04-11;22:00;0.3;O2-Dis;0;;4.1;mg/l;Unknown
IND01149;2018-10-17;22:00;0.3;O2-Dis;0;;2.7;mg/l;Unknown
IND01149;2019-10-07;22:00;0.3;pH;0;;7.3;---;Unknown
IND01149;2019-10-07;22:00;0.3;BOD;0;;2.4;mg/l;Unknown
IND01149;2018-06-26;22:00;0.3;pH;0;;8.34;---;Unknown
IND01149;2018-05-17;22:00;0.3;O2-Dis;0;;5.4;mg/l;Unknown
IND01149;2020-06-17;22:00;0.3;pH;0;;8.4;---;Unknown
IND01149;2019-01-16;23:00;0.3;BOD;0;;1.8;mg/l;Unknown
IND01149;2018-08-26;22:00;0.3;BOD;0;;3.7;mg/l;Unknown
IND01149;2019-02-24;23:00;0.3;pH;0;;8.1;---;Unknown
IND01149;2019-02-24;23:00;0.3;BOD;0;;3.4;mg/l;Unknown
IND01149;2019-08-20;22:00;0.3;BOD;0;;1.8;mg/l;Unknown
IND01149;2020-08-17;22:00;0.3;TURB;0;;17.6;NTU;Unknown
IND01149;2020-04-20;22:00;0.3;BOD;0;;2.0;mg/l;Unknown
IND01149;2018-04-16;22:00;0.3;BOD;0;;1.8;mg/l;Unknown
IND01149;2019-06-23;22:00;0.3;pH;0;;8.2;---;Unknown
IND01149;2018-06-26;22:00;0.3;O2-Dis;0;;4.8;mg/l;Unknown
IND01149;2020-06-17;22:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND01149;2018-02-18;23:00;0.3;BOD;0;;1.1;mg/l;Unknown
IND01149;2020-02-11;23:00;0.3;pH;0;;8.2;---;Unknown
IND01149;2021-02-21;23:00;0.3;pH;0;;7.8;---;Unknown
IND01149;2021-02-21;23:00;0.3;BOD;0;;3.2;mg/l;Unknown
IND01149;2019-01-16;23:00;0.3;pH;0;;8.1;---;Unknown
IND01149;2018-01-17;23:00;0.3;O2-Dis;0;;5.4;mg/l;Unknown
IND01149;2018-01-17;23:00;0.3;BOD;0;;1.6;mg/l;Unknown
IND01149;2018-12-25;23:00;0.3;pH;0;;8.07;---;Unknown
IND01149;2020-08-17;22:00;0.3;BOD;0;;3.3;mg/l;Unknown
IND01149;2020-12-22;23:00;0.3;pH;0;;7.9;---;Unknown
IND01149;2020-12-22;23:00;0.3;TURB;0;;5.3;NTU;Unknown
IND01149;2020-10-20;22:00;0.3;BOD;0;;1.5;mg/l;Unknown
IND01149;2019-08-20;22:00;0.3;pH;0;;7.7;---;Unknown
IND01149;2019-04-11;22:00;0.3;BOD;0;;3.3;mg/l;Unknown
IND01149;2018-04-16;22:00;0.3;pH;0;;8.21;---;Unknown
IND01149;2018-04-16;22:00;0.3;O2-Dis;0;;3.5;mg/l;Unknown
IND01149;2019-12-22;23:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND01149;2020-08-17;22:00;0.3;pH;0;;8.6;---;Unknown
IND01149;2019-08-20;22:00;0.3;O2-Dis;0;;4.8;mg/l;Unknown
IND01149;2018-12-25;23:00;0.3;O2-Dis;0;;3.5;mg/l;Unknown
IND01149;2018-08-26;22:00;0.3;pH;0;;7.41;---;Unknown
IND01149;2018-08-26;22:00;0.3;O2-Dis;0;;5.0;mg/l;Unknown
IND01149;2020-04-20;22:00;0.3;O2-Dis;0;;5.4;mg/l;Unknown
IND01149;2019-04-11;22:00;0.3;pH;0;;8.2;---;Unknown
IND01149;2018-03-15;23:00;0.3;pH;0;;8.03;---;Unknown
IND01149;2019-06-23;22:00;0.3;O2-Dis;0;;4.5;mg/l;Unknown
IND01149;2020-06-17;22:00;0.3;TURB;0;;4.0;NTU;Unknown
IND01149;2020-06-17;22:00;0.3;O2-Dis;0;;4.2;mg/l;Unknown
IND01149;2018-05-17;22:00;0.3;pH;0;;8.24;---;Unknown
IND01149;2018-07-25;22:00;0.3;O2-Dis;0;;5.3;mg/l;Unknown
IND01149;2018-02-18;23:00;0.3;pH;0;;7.94;---;Unknown
IND01149;2018-02-18;23:00;0.3;O2-Dis;0;;3.8;mg/l;Unknown
IND01149;2019-01-16;23:00;0.3;O2-Dis;0;;6.1;mg/l;Unknown
IND01149;2020-02-11;23:00;0.3;BOD;0;;1.1;mg/l;Unknown
IND01149;2020-02-11;23:00;0.3;O2-Dis;0;;6.0;mg/l;Unknown
IND01149;2020-12-22;23:00;0.3;O2-Dis;0;;6.9;mg/l;Unknown
IND01149;2018-11-28;23:00;0.3;O2-Dis;0;;4.0;mg/l;Unknown
IND01149;2018-11-28;23:00;0.3;pH;0;;8.0;---;Unknown
IND01149;2018-09-19;22:00;0.3;O2-Dis;0;;3.3;mg/l;Unknown
IND01149;2020-10-20;22:00;0.3;O2-Dis;0;;1.6;mg/l;Unknown
IND01149;2020-10-20;22:00;0.3;pH;0;;7.9;---;Unknown
IND01149;2020-10-20;22:00;0.3;TURB;0;;4.2;NTU;Unknown
IND01150;2018-12-25;23:00;0.3;O2-Dis;0;;7.1;mg/l;Unknown
IND01150;2019-12-23;23:00;0.3;pH;0;;7.2;---;Unknown
IND01150;2020-02-23;23:00;0.3;TURB;0;;3.8;NTU;Unknown
IND01150;2018-08-26;22:00;0.3;BOD;0;;3.1;mg/l;Unknown
IND01150;2018-08-26;22:00;0.3;pH;0;;7.45;---;Unknown
IND01150;2020-04-20;22:00;0.3;BOD;0;;3.1;mg/l;Unknown
IND01150;2018-04-22;22:00;0.3;BOD;0;;1.5;mg/l;Unknown
IND01150;2019-04-24;22:00;0.3;pH;0;;8.4;---;Unknown
IND01150;2018-03-19;23:00;0.3;pH;0;;8.05;---;Unknown
IND01150;2019-10-14;22:00;0.3;O2-Dis;0;;6.9;mg/l;Unknown
IND01150;2018-10-21;22:00;0.3;O2-Dis;0;;6.6;mg/l;Unknown
IND01150;2018-10-21;22:00;0.3;BOD;0;;1.3;mg/l;Unknown
IND01150;2018-09-13;22:00;0.3;O2-Dis;0;;5.6;mg/l;Unknown
IND01150;2018-06-22;22:00;0.3;O2-Dis;0;;5.5;mg/l;Unknown
IND01150;2018-06-22;22:00;0.3;BOD;0;;1.3;mg/l;Unknown
IND01150;2018-01-17;23:00;0.3;pH;0;;8.03;---;Unknown
IND01150;2019-06-26;22:00;0.3;pH;0;;7.5;---;Unknown
IND01150;2018-07-18;22:00;0.3;O2-Dis;0;;5.7;mg/l;Unknown
IND01150;2018-07-18;22:00;0.3;BOD;0;;1.5;mg/l;Unknown
IND01150;2020-10-04;22:00;0.3;BOD;0;;0.6;mg/l;Unknown
IND01150;2019-01-22;23:00;0.3;pH;0;;7.6;---;Unknown
IND01150;2018-03-19;23:00;0.3;O2-Dis;0;;5.8;mg/l;Unknown
IND01150;2018-03-19;23:00;0.3;BOD;0;;1.6;mg/l;Unknown
IND01150;2019-08-15;22:00;0.3;pH;0;;7.1;---;Unknown
IND01150;2019-08-15;22:00;0.3;O2-Dis;0;;6.8;mg/l;Unknown
IND01150;2018-12-25;23:00;0.3;pH;0;;7.9;---;Unknown
IND01150;2019-12-23;23:00;0.3;O2-Dis;0;;6.4;mg/l;Unknown
IND01150;2019-06-26;22:00;0.3;BOD;0;;1.9;mg/l;Unknown
IND01150;2018-05-16;22:00;0.3;BOD;0;;1.5;mg/l;Unknown
IND01150;2020-05-28;22:00;0.3;O2-Dis;0;;6.8;mg/l;Unknown
IND01150;2018-11-26;23:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND01150;2018-09-13;22:00;0.3;BOD;0;;1.7;mg/l;Unknown
IND01150;2020-02-23;23:00;0.3;O2-Dis;0;;6.3;mg/l;Unknown
IND01150;2020-02-23;23:00;0.3;pH;0;;8.1;---;Unknown
IND01150;2018-01-17;23:00;0.3;O2-Dis;0;;7.3;mg/l;Unknown
IND01150;2019-01-22;23:00;0.3;O2-Dis;0;;7.9;mg/l;Unknown
IND01150;2018-02-19;23:00;0.3;O2-Dis;0;;6.7;mg/l;Unknown
IND01150;2020-10-04;22:00;0.3;O2-Dis;0;;6.4;mg/l;Unknown
IND01150;2018-05-16;22:00;0.3;O2-Dis;0;;5.6;mg/l;Unknown
IND01150;2020-05-28;22:00;0.3;BOD;0;;2.1;mg/l;Unknown
IND01150;2020-10-04;22:00;0.3;TURB;0;;6.4;NTU;Unknown
IND01150;2018-09-13;22:00;0.3;pH;0;;7.67;---;Unknown
IND01150;2020-02-23;23:00;0.3;BOD;0;;1.5;mg/l;Unknown
IND01150;2019-02-25;23:00;0.3;BOD;0;;1.1;mg/l;Unknown
IND01150;2018-02-19;23:00;0.3;pH;0;;8.33;---;Unknown
IND01150;2018-12-25;23:00;0.3;BOD;0;;1.1;mg/l;Unknown
IND01150;2020-04-20;22:00;0.3;TURB;0;;5.0;NTU;Unknown
IND01150;2018-04-22;22:00;0.3;O2-Dis;0;;5.9;mg/l;Unknown
IND01150;2019-06-26;22:00;0.3;O2-Dis;0;;5.8;mg/l;Unknown
IND01150;2019-02-25;23:00;0.3;pH;0;;8.0;---;Unknown
IND01150;2019-02-25;23:00;0.3;O2-Dis;0;;7.1;mg/l;Unknown
IND01150;2018-02-19;23:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND01150;2019-01-22;23:00;0.3;BOD;0;;3.8;mg/l;Unknown
IND01150;2018-11-26;23:00;0.3;O2-Dis;0;;7.1;mg/l;Unknown
IND01150;2018-10-21;22:00;0.3;pH;0;;7.26;---;Unknown
IND01150;2018-05-16;22:00;0.3;pH;0;;8.13;---;Unknown
IND01150;2018-08-26;22:00;0.3;O2-Dis;0;;5.4;mg/l;Unknown
IND01150;2020-04-20;22:00;0.3;O2-Dis;0;;5.2;mg/l;Unknown
IND01150;2019-04-24;22:00;0.3;O2-Dis;0;;6.3;mg/l;Unknown
IND01150;2019-04-24;22:00;0.3;BOD;0;;2.9;mg/l;Unknown
IND01150;2018-04-22;22:00;0.3;pH;0;;7.76;---;Unknown
IND01150;2019-12-23;23:00;0.3;BOD;0;;1.3;mg/l;Unknown
IND01150;2020-04-20;22:00;0.3;pH;0;;7.5;---;Unknown
IND01150;2018-07-18;22:00;0.3;pH;0;;7.58;---;Unknown
IND01150;2018-06-22;22:00;0.3;pH;0;;8.16;---;Unknown
IND01150;2018-01-17;23:00;0.3;BOD;0;;1.5;mg/l;Unknown
IND01150;2018-11-26;23:00;0.3;pH;0;;7.98;---;Unknown
IND01150;2019-10-14;22:00;0.3;pH;0;;7.5;---;Unknown
IND01150;2020-05-28;22:00;0.3;pH;0;;8.3;---;Unknown
IND01150;2020-05-28;22:00;0.3;TURB;0;;5.3;NTU;Unknown
IND01150;2020-10-04;22:00;0.3;pH;0;;7.0;---;Unknown
IND01151;2020-12-09;23:00;0.3;O2-Dis;0;;6.1;mg/l;Unknown
IND01151;2020-12-09;23:00;0.3;TURB;0;;3.3;NTU;Unknown
IND01151;2019-12-18;23:00;0.3;pH;0;;8.0;---;Unknown
IND01151;2018-12-04;23:00;0.3;pH;0;;8.2;---;Unknown
IND01151;2018-12-04;23:00;0.3;O2-Dis;0;;4.7;mg/l;Unknown
IND01151;2019-08-07;22:00;0.3;pH;0;;8.3;---;Unknown
IND01151;2020-02-26;23:00;0.3;pH;0;;8.4;---;Unknown
IND01151;2018-04-22;22:00;0.3;O2-Dis;0;;3.2;mg/l;Unknown
IND01151;2019-04-09;22:00;0.3;BOD;0;;2.2;mg/l;Unknown
IND01151;2018-11-21;23:00;0.3;O2-Dis;0;;5.2;mg/l;Unknown
IND01151;2018-09-23;22:00;0.3;O2-Dis;0;;5.0;mg/l;Unknown
IND01151;2020-08-31;22:00;0.3;BOD;0;;3.4;mg/l;Unknown
IND01151;2019-05-21;22:00;0.3;BOD;0;;2.2;mg/l;Unknown
IND01151;2019-05-21;22:00;0.3;O2-Dis;0;;4.3;mg/l;Unknown
IND01151;2021-03-03;23:00;0.3;pH;0;;8.79;---;Unknown
IND01151;2018-06-20;22:00;0.3;O2-Dis;0;;4.7;mg/l;Unknown
IND01151;2018-06-20;22:00;0.3;pH;0;;7.91;---;Unknown
IND01151;2019-06-11;22:00;0.3;pH;0;;8.4;---;Unknown
IND01151;2020-11-08;23:00;0.3;O2-Dis;0;;6.6;mg/l;Unknown
IND01151;2020-11-08;23:00;0.3;pH;0;;8.7;---;Unknown
IND01151;2019-11-25;23:00;0.3;BOD;0;;1.7;mg/l;Unknown
IND01151;2019-11-25;23:00;0.3;pH;0;;7.7;---;Unknown
IND01151;2020-10-11;22:00;0.3;O2-Dis;0;;4.8;mg/l;Unknown
IND01151;2020-01-27;23:00;0.3;TURB;0;;3.4;NTU;Unknown
IND01151;2018-06-20;22:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND01151;2020-06-24;22:00;0.3;pH;0;;8.5;---;Unknown
IND01151;2020-06-24;22:00;0.3;BOD;0;;1.0;mg/l;Unknown
IND01151;2021-03-03;23:00;0.3;O2-Dis;0;;7.0;mg/l;Unknown
IND01151;2018-02-19;23:00;0.3;pH;0;;8.03;---;Unknown
IND01151;2018-02-19;23:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND01151;2019-06-11;22:00;0.3;BOD;0;;2.8;mg/l;Unknown
IND01151;2018-05-21;22:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND01151;2020-05-19;22:00;0.3;BOD;0;;2.0;mg/l;Unknown
IND01151;2020-05-19;22:00;0.3;pH;0;;8.3;---;Unknown
IND01151;2019-07-18;22:00;0.3;BOD;0;;2.4;mg/l;Unknown
IND01151;2018-07-22;22:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND01151;2019-11-25;23:00;0.3;O2-Dis;0;;5.7;mg/l;Unknown
IND01151;2019-09-18;22:00;0.3;O2-Dis;0;;4.7;mg/l;Unknown
IND01151;2019-09-18;22:00;0.3;pH;0;;8.3;---;Unknown
IND01151;2018-09-23;22:00;0.3;BOD;0;;2.0;mg/l;Unknown
IND01151;2018-09-23;22:00;0.3;pH;0;;8.36;---;Unknown
IND01151;2021-01-11;23:00;0.3;pH;0;;8.7;---;Unknown
IND01151;2021-01-11;23:00;0.3;O2-Dis;0;;6.3;mg/l;Unknown
IND01151;2019-01-09;23:00;0.3;pH;0;;8.2;---;Unknown
IND01151;2019-01-09;23:00;0.3;O2-Dis;0;;4.1;mg/l;Unknown
IND01151;2018-04-22;22:00;0.3;pH;0;;8.39;---;Unknown
IND01151;2018-04-22;22:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND01151;2019-04-09;22:00;0.3;pH;0;;8.2;---;Unknown
IND01151;2020-11-08;23:00;0.3;TURB;0;;5.9;NTU;Unknown
IND01151;2020-08-31;22:00;0.3;O2-Dis;0;;4.5;mg/l;Unknown
IND01151;2018-03-12;23:00;0.3;pH;0;;8.31;---;Unknown
IND01151;2018-11-21;23:00;0.3;BOD;0;;3.3;mg/l;Unknown
IND01151;2018-10-18;22:00;0.3;O2-Dis;0;;4.5;mg/l;Unknown
IND01151;2019-10-14;22:00;0.3;O2-Dis;0;;4.4;mg/l;Unknown
IND01151;2020-07-28;22:00;0.3;TURB;0;;5.9;NTU;Unknown
IND01151;2020-07-28;22:00;0.3;O2-Dis;0;;6.0;mg/l;Unknown
IND01151;2020-07-28;22:00;0.3;BOD;0;;2.3;mg/l;Unknown
IND01151;2019-07-18;22:00;0.3;pH;0;;8.5;---;Unknown
IND01151;2018-07-22;22:00;0.3;pH;0;;8.38;---;Unknown
IND01151;2020-01-27;23:00;0.3;BOD;0;;2.2;mg/l;Unknown
IND01151;2020-01-27;23:00;0.3;O2-Dis;0;;6.0;mg/l;Unknown
IND01151;2019-01-09;23:00;0.3;BOD;0;;2.6;mg/l;Unknown
IND01151;2020-12-09;23:00;0.3;pH;0;;8.6;---;Unknown
IND01151;2021-02-03;23:00;0.3;BOD;0;;1.5;mg/l;Unknown
IND01151;2021-02-03;23:00;0.3;O2-Dis;0;;6.6;mg/l;Unknown
IND01151;2021-02-03;23:00;0.3;pH;0;;8.6;---;Unknown
IND01151;2018-01-18;23:00;0.3;O2-Dis;0;;5.3;mg/l;Unknown
IND01151;2020-02-26;23:00;0.3;BOD;0;;2.4;mg/l;Unknown
IND01151;2020-02-26;23:00;0.3;TURB;0;;3.6;NTU;Unknown
IND01151;2019-08-07;22:00;0.3;BOD;0;;2.2;mg/l;Unknown
IND01151;2019-08-07;22:00;0.3;O2-Dis;0;;5.7;mg/l;Unknown
IND01151;2019-12-18;23:00;0.3;O2-Dis;0;;5.1;mg/l;Unknown
IND01151;2020-08-13;22:00;0.3;pH;0;;8.4;---;Unknown
IND01151;2020-08-13;22:00;0.3;O2-Dis;0;;5.2;mg/l;Unknown
IND01151;2018-12-04;23:00;0.3;BOD;0;;2.3;mg/l;Unknown
IND01151;2019-04-09;22:00;0.3;O2-Dis;0;;4.6;mg/l;Unknown
IND01151;2018-03-12;23:00;0.3;BOD;0;;1.3;mg/l;Unknown
IND01151;2020-06-24;22:00;0.3;O2-Dis;0;;5.6;mg/l;Unknown
IND01151;2019-07-18;22:00;0.3;O2-Dis;0;;5.0;mg/l;Unknown
IND01151;2018-07-22;22:00;0.3;O2-Dis;0;;5.1;mg/l;Unknown
IND01151;2021-01-11;23:00;0.3;BOD;0;;1.6;mg/l;Unknown
IND01151;2019-12-18;23:00;0.3;BOD;0;;1.9;mg/l;Unknown
IND01151;2018-01-18;23:00;0.3;pH;0;;8.08;---;Unknown
IND01151;2020-08-13;22:00;0.3;TURB;0;;5.7;NTU;Unknown
IND01151;2020-08-13;22:00;0.3;BOD;0;;2.9;mg/l;Unknown
IND01151;2020-11-08;23:00;0.3;BOD;0;;2.3;mg/l;Unknown
IND01151;2020-08-31;22:00;0.3;TURB;0;;6.1;NTU;Unknown
IND01151;2020-08-31;22:00;0.3;pH;0;;8.7;---;Unknown
IND01151;2020-10-11;22:00;0.3;pH;0;;8.6;---;Unknown
IND01151;2019-10-14;22:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND01151;2019-09-18;22:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND01151;2018-11-21;23:00;0.3;pH;0;;8.2;---;Unknown
IND01151;2021-03-03;23:00;0.3;BOD;0;;2.5;mg/l;Unknown
IND01151;2019-05-21;22:00;0.3;pH;0;;8.3;---;Unknown
IND01151;2018-03-12;23:00;0.3;O2-Dis;0;;5.4;mg/l;Unknown
IND01151;2020-07-28;22:00;0.3;pH;0;;8.7;---;Unknown
IND01151;2019-06-11;22:00;0.3;O2-Dis;0;;2.5;mg/l;Unknown
IND01151;2020-06-24;22:00;0.3;TURB;0;;5.7;NTU;Unknown
IND01151;2018-05-21;22:00;0.3;pH;0;;8.4;---;Unknown
IND01151;2018-05-21;22:00;0.3;O2-Dis;0;;5.7;mg/l;Unknown
IND01151;2020-01-27;23:00;0.3;pH;0;;8.3;---;Unknown
IND01151;2018-01-18;23:00;0.3;BOD;0;;1.8;mg/l;Unknown
IND01151;2018-02-19;23:00;0.3;O2-Dis;0;;3.7;mg/l;Unknown
IND01151;2020-02-26;23:00;0.3;O2-Dis;0;;5.4;mg/l;Unknown
IND01151;2020-12-09;23:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND01151;2018-10-18;22:00;0.3;pH;0;;8.15;---;Unknown
IND01151;2019-10-14;22:00;0.3;pH;0;;7.8;---;Unknown
IND01151;2020-05-19;22:00;0.3;O2-Dis;0;;4.1;mg/l;Unknown
IND01151;2020-05-19;22:00;0.3;TURB;0;;3.0;NTU;Unknown
IND01151;2020-10-11;22:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND01151;2020-10-11;22:00;0.3;TURB;0;;5.5;NTU;Unknown
IND01152;2020-12-09;23:00;0.3;O2-Dis;0;;6.9;mg/l;Unknown
IND01152;2019-08-07;22:00;0.3;pH;0;;8.4;---;Unknown
IND01152;2020-08-13;22:00;0.3;O2-Dis;0;;5.6;mg/l;Unknown
IND01152;2020-02-26;23:00;0.3;BOD;0;;2.2;mg/l;Unknown
IND01152;2020-02-26;23:00;0.3;O2-Dis;0;;5.8;mg/l;Unknown
IND01152;2018-04-22;22:00;0.3;pH;0;;8.42;---;Unknown
IND01152;2020-05-19;22:00;0.3;BOD;0;;1.8;mg/l;Unknown
IND01152;2018-05-21;22:00;0.3;O2-Dis;0;;5.7;mg/l;Unknown
IND01152;2018-05-21;22:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND01152;2018-10-18;22:00;0.3;pH;0;;8.13;---;Unknown
IND01152;2018-06-24;22:00;0.3;pH;0;;7.88;---;Unknown
IND01152;2020-07-28;22:00;0.3;pH;0;;8.8;---;Unknown
IND01152;2019-06-11;22:00;0.3;pH;0;;8.5;---;Unknown
IND01152;2019-07-18;22:00;0.3;O2-Dis;0;;5.6;mg/l;Unknown
IND01152;2020-11-08;23:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND01152;2020-01-27;23:00;0.3;O2-Dis;0;;5.9;mg/l;Unknown
IND01152;2020-01-27;23:00;0.3;pH;0;;8.4;---;Unknown
IND01152;2019-01-09;23:00;0.3;pH;0;;8.3;---;Unknown
IND01152;2018-06-24;22:00;0.3;BOD;0;;1.3;mg/l;Unknown
IND01152;2020-06-24;22:00;0.3;TURB;0;;6.1;NTU;Unknown
IND01152;2020-06-24;22:00;0.3;pH;0;;8.6;---;Unknown
IND01152;2020-06-24;22:00;0.3;BOD;0;;0.8;mg/l;Unknown
IND01152;2020-08-13;22:00;0.3;BOD;0;;1.8;mg/l;Unknown
IND01152;2020-11-08;23:00;0.3;O2-Dis;0;;5.8;mg/l;Unknown
IND01152;2020-11-08;23:00;0.3;pH;0;;8.6;---;Unknown
IND01152;2018-10-18;22:00;0.3;O2-Dis;0;;4.3;mg/l;Unknown
IND01152;2019-10-14;22:00;0.3;O2-Dis;0;;5.5;mg/l;Unknown
IND01152;2018-12-04;23:00;0.3;O2-Dis;0;;5.4;mg/l;Unknown
IND01152;2020-07-28;22:00;0.3;TURB;0;;6.4;NTU;Unknown
IND01152;2019-05-21;22:00;0.3;O2-Dis;0;;3.8;mg/l;Unknown
IND01152;2018-07-22;22:00;0.3;O2-Dis;0;;5.2;mg/l;Unknown
IND01152;2019-11-25;23:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND01152;2018-11-21;23:00;0.3;O2-Dis;0;;5.3;mg/l;Unknown
IND01152;2020-08-31;22:00;0.3;BOD;0;;2.7;mg/l;Unknown
IND01152;2020-01-27;23:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND01152;2020-01-27;23:00;0.3;TURB;0;;3.5;NTU;Unknown
IND01152;2020-02-26;23:00;0.3;TURB;0;;3.7;NTU;Unknown
IND01152;2020-12-09;23:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND01152;2020-12-09;23:00;0.3;pH;0;;8.7;---;Unknown
IND01152;2020-10-11;22:00;0.3;pH;0;;8.7;---;Unknown
IND01152;2018-04-22;22:00;0.3;O2-Dis;0;;3.3;mg/l;Unknown
IND01152;2019-04-09;22:00;0.3;pH;0;;8.1;---;Unknown
IND01152;2019-04-09;22:00;0.3;O2-Dis;0;;4.2;mg/l;Unknown
IND01152;2020-08-31;22:00;0.3;TURB;0;;5.7;NTU;Unknown
IND01152;2018-11-21;23:00;0.3;BOD;0;;1.5;mg/l;Unknown
IND01152;2018-05-21;22:00;0.3;pH;0;;8.44;---;Unknown
IND01152;2020-05-19;22:00;0.3;O2-Dis;0;;4.0;mg/l;Unknown
IND01152;2018-09-23;22:00;0.3;O2-Dis;0;;4.4;mg/l;Unknown
IND01152;2019-11-25;23:00;0.3;O2-Dis;0;;5.9;mg/l;Unknown
IND01152;2019-06-11;22:00;0.3;O2-Dis;0;;2.9;mg/l;Unknown
IND01152;2019-06-11;22:00;0.3;BOD;0;;3.0;mg/l;Unknown
IND01152;2019-05-21;22:00;0.3;pH;0;;8.3;---;Unknown
IND01152;2021-03-03;23:00;0.3;O2-Dis;0;;6.7;mg/l;Unknown
IND01152;2020-07-28;22:00;0.3;BOD;0;;2.8;mg/l;Unknown
IND01152;2021-01-11;23:00;0.3;BOD;0;;2.1;mg/l;Unknown
IND01152;2018-01-18;23:00;0.3;BOD;0;;1.9;mg/l;Unknown
IND01152;2019-12-18;23:00;0.3;pH;0;;8.0;---;Unknown
